datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_ES_avg,carbon_intensity_exchange_ES_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_ES_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2021-05-21T07:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:28:24.956138+00:00,1621580400,PT,236.49,166.33,249.01,136.44,,5664,0,709,0,391,5982,entsoe.eu,40.53,59.47,40.53,59.47,,,379,0,1586,265,851,2546,,37,0,0,355.75,0,1488.69,248.74,798.79,2389.8,0,34.73,0,665.5,,709,-391,236.49,1.67,-2.15,132.2,288.62,282.45,0,80.85,6425,5917,-391,343,1419
2021-05-21T08:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:35:01.147161+00:00,1621584000,PT,240.66,164.89,254.24,136.44,149.62,5390,0,283,480,0,6153,entsoe.eu,42.34,55.91,43.93,56.07,,,388,0,1344,453,713,2455,,37,107.69,0,399.53,9.39,1393.7,592.18,770.52,2553.8,2.34,39.85,0,284,,283,480,149.62,1.97,-2.16,212.84,290.32,282.68,0,78.1,5568,6046,649,470,1364
2021-05-21T09:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-03-14T14:44:22.668019+00:00,1621587600,PT,238.21,160.11,255.03,,139.98,5280,4,0,904,0,6180,entsoe.eu,42.57,54.24,46.19,53.81,,,386,0,1251,582,622,2402,,37,196.65,0,407.06,18.61,1354.07,868.1,723,2566.38,4.23,41.85,0,0.05,,-4,904,139.98,2.44,-2.08,296.67,291.82,282.77,0.01,77.02,5395,6089,788,568,1394
2021-05-21T10:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:22.668019+00:00,1621591200,PT,211.25,138.76,230.98,,128.31,5099,4,0,1213,0,6308,entsoe.eu,36.69,59.22,40.91,59.09,,,384,0,1329,654,646,2049,,37,258.09,0,411.52,25.4,1503.6,1058.08,762.54,2239.56,5.69,43.52,0,0,,-4,1213,128.31,3.12,-1.93,383.32,293.17,282.42,0.02,75,5417,6133,1103,634,1500
2021-05-21T11:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:21.952667+00:00,1621594800,PT,201.2,130.6,230.58,,113.87,4625,4,0,1556,0,6177,entsoe.eu,34.34,60.4,40.5,59.5,,,386,0,1454,667,245,1835,,38,324.68,0,421.15,30.96,1757.71,1189.81,362.32,2037.36,6.72,46.29,0,0,,-4,1556,113.87,3.53,-1.97,453.46,294.09,282.24,0.03,65.07,5165,5995,1452,669,1682
2021-05-21T12:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-03-14T14:44:21.952667+00:00,1621598400,PT,163.27,100.54,188.85,,105.71,4220,28,0,1876,0,6068,entsoe.eu,26.12,67.6,31.26,68.74,,,386,0,1589,685,241,1282,,37,381.41,0,425.21,35.7,2014.5,1284.75,377.23,1495.44,7.59,46.18,0,0,,-28,1876,105.71,4.08,-2.18,515,294.66,281.83,0.04,53.17,4655,5944,1824,673,1874
2021-05-21T13:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:24.110400+00:00,1621602000,PT,139.45,83.11,165.96,,103.01,4065,855,0,2957,0,6167,entsoe.eu,21.35,70.27,26.45,73.55,,,382,0,1831,640,137,1038,,37,517.01,0,391.45,40.35,2262.64,1377.11,302.21,1220.46,10.38,45.39,0,0,,-855,2957,103.01,4.6,-2.26,863.34,294.97,281.7,0,47.07,4826,5998,3038,650,2081
2021-05-21T14:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:24.110400+00:00,1621605600,PT,131.61,77.59,156.09,,97.2,4249,1135,0,3022,0,6136,entsoe.eu,20.05,71.74,24.69,75.31,,,383,0,2089,604,124,1011,,38,503.5,0,378.58,28.9,2475.15,1264.27,284.03,1146.57,10.08,44.92,0,0,,-1135,3022,97.2,4.91,-2.51,841.69,295.07,281.64,0.01,40,4519,5980,3106,598,2280
2021-05-21T15:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:22.564481+00:00,1621609200,PT,132.25,78.84,153.79,,100.43,4387,1342,0,2969,0,6014,entsoe.eu,20.45,71.36,24.48,75.52,,,385,0,2281,536,111,1036,,38,492.57,0,368.32,25.12,2580.9,1067.92,274.21,1151.78,9.8,43.37,0,0,,-1342,2969,100.43,5.01,-2.51,808.89,294.68,281.52,0.01,37.98,4551,5860,2981,516,2438
2021-05-21T16:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:28:24.956138+00:00,1621612800,PT,135.87,81.83,155.7,,102.47,4297,1005,0,2551,0,5843,entsoe.eu,21.27,70.85,24.92,75.08,,,388,0,2294,417,127,1033,,38,460.36,0,381.51,22.95,2603.81,815.09,337.59,1166.93,9.1,43.66,0,2,,-1005,2551,102.47,5.05,-2.76,761.79,294.16,281.42,0.01,39.49,4636,5753,2894,401,2507
2021-05-21T17:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:35:03.914478+00:00,1621616400,PT,146.39,90.43,163.32,,103.93,4430,381,0,1766,0,5815,entsoe.eu,23.66,70.07,26.84,73.16,,,392,0,2373,270,206,1153,,36,365.36,0,407.26,19.47,2763.4,489.92,411.73,1305.85,7.73,42.8,0,2.64,,-381,1766,103.93,5.03,-3.03,701.54,293.27,281.41,0.01,51.05,4874,5820,2274,254,2542
2021-05-21T18:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:28:29.611427+00:00,1621620000,PT,166.31,110.74,177.68,136.44,111.26,4801,0,517,711,0,6029,entsoe.eu,26.26,71,27.42,72.58,,,392,0,2434,92,425,1423,,35,165.25,0,410.27,8.22,2670.99,138.05,543.22,1532.38,3.29,39.08,0,518.23,,517,711,111.26,4.51,-3.28,632.4,292.01,281.67,0.01,62.99,5686,6013,1078,80,2594
2021-05-21T19:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:28:24.956138+00:00,1621623600,PT,170.65,118.02,181.57,136.44,116.52,4775,0,1020,319,0,6114,entsoe.eu,25.34,73.47,25.69,74.31,,,393,0,2321,8,564,1453,,36,72.61,0,401.28,3.44,2427.36,15.99,627.15,1506.52,1.55,37.83,0,1020.26,,1020,319,116.52,3.88,-3.49,120.22,290.31,281.77,0,77.99,5995,6169,658,2,2558
2021-05-21T20:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:28:24.956138+00:00,1621627200,PT,168.98,114.98,180.17,136.44,120.57,4793,0,777,586,0,6156,entsoe.eu,25.94,71.86,26.61,73.39,,,393,0,2337,0,581,1447,,35,134.89,0,408.7,7.14,2532.73,13,691.56,1548.58,2.96,38.46,0,777.97,,777,586,120.57,3.33,-3.65,67.62,288.6,281.51,0,77.02,5865,6041,724,0,2473
2021-05-21T21:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:35:01.147161+00:00,1621630800,PT,168.64,111.15,176.33,136.44,129.87,4748,0,341,658,0,5747,entsoe.eu,27.32,69.84,28.06,71.94,,,393,0,2346,0,581,1393,,35,163.03,0,412.07,8.05,2572,15.02,672.99,1519.23,3.56,39.18,0,341.87,,341,658,129.87,2.75,-3.46,45.35,287.68,281.54,0,75,5552,5698,502,0,2366
2021-05-21T22:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:35:03.914478+00:00,1621634400,PT,142.76,87.57,142.03,,145.81,4307,78,0,1040,0,5269,entsoe.eu,22.98,72.01,22.5,77.5,,,391,0,2392,0,555,934,,35,263.66,0,415.8,12.3,2688.41,23.41,666.51,1152.66,5.03,40.9,0,0.31,,-78,1040,145.81,2.49,-3.54,34.01,286.9,281.43,0.01,67.21,4009,5034,1027,0,2343
2021-05-21T23:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:24.110400+00:00,1621638000,PT,110.38,60.18,94.49,,150.86,3356,37,0,1317,0,4636,entsoe.eu,15.4,77.28,11.26,88.74,,,396,0,2144,0,438,346,,32,339.04,0,433.21,16.25,2533.49,29.14,587.06,651.02,6.59,40.19,0,0,,-37,1317,150.86,2.28,-3.45,27.21,286.02,281.2,0.02,63.87,3506,4861,1366,0,2266
2021-05-22T00:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:22.564481+00:00,1621641600,PT,109.87,58.78,92.68,,156.03,3163,3,0,1178,0,4338,entsoe.eu,14.98,77.7,10.53,89.47,,,394,0,2003,0,433,300,,33,317.57,0,431.76,15.31,2350.14,24.65,564.23,587.03,6.23,41.07,0,0,,-3,1178,156.03,2.14,-3.34,22.67,285.31,281,0.03,63.87,3514,4592,1178,0,2224
2021-05-22T01:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:22.668019+00:00,1621645200,PT,110.92,59.06,94.72,,154.07,3042,10,0,1142,0,4174,entsoe.eu,15.02,77.4,10.72,89.28,,,394,0,1914,0,408,293,,33,316.46,0,430.85,15.2,2251.76,15.43,532.62,564.22,6.4,41.06,0,0,,-10,1142,154.07,2.11,-3.41,0,284.83,280.65,0.01,65,3437,4434,1068,0,2167
2021-05-22T02:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:21.580766+00:00,1621648800,PT,108.47,57.4,91.32,,160.26,3188,57,0,1056,0,4187,entsoe.eu,14.61,78.29,10.26,89.74,,,399,0,2069,0,393,294,,33,297.27,0,429.08,14.29,2337.46,6.53,504.99,551.38,5.95,40.05,0,0,,-57,1056,160.26,2.02,-3.5,0,284.51,280.1,0.02,66,3337,4338,1053,0,2115
2021-05-22T03:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:21.580766+00:00,1621652400,PT,107.64,56.74,90.36,,161.97,3248,105,0,1033,0,4176,entsoe.eu,14.44,78.66,10.1,89.9,,,401,0,2082,0,437,294,,34,288.15,0,425.66,13.78,2302.45,4.01,552.75,543.4,5.36,40.44,0,0,,-105,1033,161.97,1.84,-3.57,0,284.57,279.68,0.03,68.1,3261,4305,1081,0,2049
2021-05-22T04:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:35:01.147161+00:00,1621656000,PT,99.29,50.74,85.15,136.44,168.39,3489,0,58,683,0,4230,entsoe.eu,12.44,82.86,9.19,90.81,,,401,0,2179,0,583,292,,34,198.75,0,425.05,9.88,2350.76,1.91,669.25,473.72,3.62,39.08,0,58,,58,683,168.39,1.76,-3.56,0,284.49,279.31,0.04,75,3376,4279,754,0,2007
2021-05-22T05:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-03-14T14:44:22.668019+00:00,1621659600,PT,97.1,49.19,89.33,,171.03,3788,96,0,398,0,4090,entsoe.eu,12.59,84.65,10.82,89.18,,,391,0,2439,10,538,375,,35,112.93,0,395.49,7.74,2470.64,18.25,577.91,468.06,2.07,36.99,0,0,,-96,398,171.03,1.65,-3.6,0,284.21,279.08,0.05,76.68,3561,4251,425,30,1967
2021-05-22T06:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-03-14T14:44:21.952667+00:00,1621663200,PT,93.4,46.65,85.9,,162.09,4030,65,0,440,0,4405,entsoe.eu,11.92,85.36,10.27,89.73,,,393,0,2569,77,577,379,,35,119.58,0,401.36,8.8,2606.87,120.1,631.95,476.82,2.1,37.44,0,0,,-65,440,162.09,1.51,-3.68,2.84,284.45,279.13,0.06,77.38,3756,4472,502,177,1906
2021-05-22T07:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:28:27.375341+00:00,1621666800,PT,94.33,50.31,86.84,136.44,139.76,4137,0,309,395,0,4841,entsoe.eu,10.63,87.3,9.63,90.37,,,396,0,2552,218,543,392,,36,100.36,0,407.79,7.94,2613.83,295.45,600.18,466.2,1.77,38.47,0,309,,309,395,139.76,1.57,-4.19,108.32,285.46,278.82,0.01,75.51,3940,4905,443,324,1921
2021-05-22T08:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:35:01.147161+00:00,1621670400,PT,102.79,55.46,98.33,136.44,126.55,4372,0,206,528,0,5106,entsoe.eu,12.87,84.59,12.19,87.81,,,396,0,2489,399,530,523,,35,129.78,0,410.92,10.26,2565.16,541.44,595.5,606.53,2.26,38.15,0,206,,206,528,126.55,1.51,-4.77,177.83,286.57,278.2,0.02,72.02,3869,5183,901,446,1940
2021-05-22T09:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-04-07T11:28:27.375341+00:00,1621674000,PT,105.22,55.8,100.62,136.44,124.33,4311,0,97,879,0,5287,entsoe.eu,13.61,82.43,12.73,87.27,,,386,0,2227,523,614,526,,35,209.24,0,409.93,18.35,2342.7,792.72,715.79,657.62,3.59,40.07,0,97,,97,879,124.33,1.66,-4.74,251.09,287.63,277.7,0.04,69,3761,5340,1246,542,1900
2021-05-22T10:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:28:29.611427+00:00,1621677600,PT,113.89,62.2,108.81,136.44,125.93,3948,0,155,1374,0,5477,entsoe.eu,14.76,79.42,13.58,86.42,,,387,0,1834,573,597,522,,35,318.73,0,423.3,29.37,2009.61,1017.98,744.04,730.68,5.48,42.81,0,155,,155,1374,125.93,1.77,-4.8,325.24,288.67,277.14,0.06,65.05,3648,5529,1709,606,1831
2021-05-22T11:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:35:01.147161+00:00,1621681200,PT,121.84,68.46,120.16,136.44,122.98,3541,0,273,1727,0,5541,entsoe.eu,15.53,77.38,14.55,85.45,,,391,0,1445,598,552,519,,36,392.67,0,436.4,36.12,1671.88,1162.99,743.58,771.9,6.81,45.65,0,273,,273,1727,122.98,2.05,-4.59,389.57,289.51,276.7,0.08,60.14,3446,5518,1927,640,1730
